Date,Employee_ID,Employee_Name,Project_ID,Job_Code,Regular_Hours,Overtime_Hours,Total_Hours,Comments
2025-06-09,01154,Worker_155,PRJ103,Carpenter,8.0,0,8.0,Minor equipment issue
2025-06-10,01154,Worker_155,PRJ103,Carpenter,7.5,0,7.5,
2025-06-11,01154,Worker_155,PRJ103,Carpenter,6.0,0,6.0,Training
2025-06-12,01154,Worker_155,PRJ103,Carpenter,8.0,1,9.0,Normal day
2025-06-13,01154,Worker_155,PRJ103,Carpenter,8.0,1,9.0,Training
2025-06-16,01154,Worker_155,PRJ103,Carpenter,6.0,0,6.0,Left early
2025-06-17,01154,Worker_155,PRJ103,Carpenter,9.0,1,10.0,Training
2025-06-18,01154,Worker_155,PRJ103,Carpenter,6.0,0,6.0,Training
2025-06-19,01154,Worker_155,PRJ103,Carpenter,9.0,1,10.0,Normal day
2025-06-20,01154,Worker_155,PRJ103,Carpenter,7.5,0,7.5,Normal day
2025-06-09,01155,Worker_156,PRJ103,Plumber,7.5,0,7.5,Left early
2025-06-10,01155,Worker_156,PRJ103,Plumber,6.0,0,6.0,Worked late
2025-06-11,01155,Worker_156,PRJ103,Plumber,8.0,0,8.0,
2025-06-12,01155,Worker_156,PRJ103,Plumber,9.0,2,11.0,Training
2025-06-13,01155,Worker_156,PRJ103,Plumber,6.0,0,6.0,Worked late
2025-06-16,01155,Worker_156,PRJ103,Plumber,8.0,0,8.0,Minor equipment issue
2025-06-17,01155,Worker_156,PRJ103,Plumber,7.5,0,7.5,Training
2025-06-18,01155,Worker_156,PRJ103,Plumber,8.0,0,8.0,Completed assigned task
2025-06-19,01155,Worker_156,PRJ103,Plumber,6.0,0,6.0,Minor equipment issue
2025-06-20,01155,Worker_156,PRJ103,Plumber,7.5,0,7.5,Completed assigned task
2025-06-09,01156,Worker_157,PRJ100,Carpenter,9.0,2,11.0,Completed assigned task
2025-06-10,01156,Worker_157,PRJ100,Carpenter,8.0,2,10.0,
2025-06-11,01156,Worker_157,PRJ100,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-12,01156,Worker_157,PRJ100,Carpenter,8.0,2,10.0,Worked late
2025-06-13,01156,Worker_157,PRJ100,Carpenter,9.0,0,9.0,Completed assigned task
2025-06-16,01156,Worker_157,PRJ100,Carpenter,8.0,1,9.0,Left early
2025-06-17,01156,Worker_157,PRJ100,Carpenter,6.0,0,6.0,Completed assigned task
2025-06-18,01156,Worker_157,PRJ100,Carpenter,9.0,2,11.0,Worked late
2025-06-19,01156,Worker_157,PRJ100,Carpenter,9.0,0,9.0,Completed assigned task
2025-06-20,01156,Worker_157,PRJ100,Carpenter,7.5,0,7.5,Training
2025-06-09,01157,Worker_158,PRJ104,Laborer,7.5,0,7.5,Normal day
2025-06-10,01157,Worker_158,PRJ104,Laborer,9.0,2,11.0,Normal day
2025-06-11,01157,Worker_158,PRJ104,Laborer,8.0,2,10.0,
2025-06-12,01157,Worker_158,PRJ104,Laborer,8.0,1,9.0,Minor equipment issue
2025-06-13,01157,Worker_158,PRJ104,Laborer,8.0,2,10.0,Training
2025-06-16,01157,Worker_158,PRJ104,Laborer,8.0,1,9.0,Left early
2025-06-17,01157,Worker_158,PRJ104,Laborer,8.0,0,8.0,Completed assigned task
2025-06-18,01157,Worker_158,PRJ104,Laborer,6.0,0,6.0,Left early
2025-06-19,01157,Worker_158,PRJ104,Laborer,8.0,2,10.0,Minor equipment issue
2025-06-20,01157,Worker_158,PRJ104,Laborer,8.0,0,8.0,Left early
2025-06-09,01158,Worker_159,PRJ102,Electrician,8.0,0,8.0,Normal day
2025-06-10,01158,Worker_159,PRJ102,Electrician,8.0,0,8.0,Completed assigned task
2025-06-11,01158,Worker_159,PRJ102,Electrician,6.0,0,6.0,Left early
2025-06-12,01158,Worker_159,PRJ102,Electrician,8.0,2,10.0,Minor equipment issue
2025-06-13,01158,Worker_159,PRJ102,Electrician,9.0,0,9.0,Completed assigned task
2025-06-16,01158,Worker_159,PRJ102,Electrician,7.5,0,7.5,Worked late
2025-06-17,01158,Worker_159,PRJ102,Electrician,8.0,1,9.0,Normal day
2025-06-18,01158,Worker_159,PRJ102,Electrician,8.0,1,9.0,Minor equipment issue
2025-06-19,01158,Worker_159,PRJ102,Electrician,8.0,2,10.0,Minor equipment issue
2025-06-20,01158,Worker_159,PRJ102,Electrician,7.5,0,7.5,Worked late
2025-06-09,01159,Worker_160,PRJ103,Electrician,7.5,0,7.5,Normal day
2025-06-10,01159,Worker_160,PRJ103,Electrician,9.0,2,11.0,Training
2025-06-11,01159,Worker_160,PRJ103,Electrician,9.0,0,9.0,
2025-06-12,01159,Worker_160,PRJ103,Electrician,6.0,0,6.0,Minor equipment issue
2025-06-13,01159,Worker_160,PRJ103,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-16,01159,Worker_160,PRJ103,Electrician,6.0,0,6.0,Left early
2025-06-17,01159,Worker_160,PRJ103,Electrician,6.0,0,6.0,Left early
2025-06-18,01159,Worker_160,PRJ103,Electrician,6.0,0,6.0,Worked late
2025-06-19,01159,Worker_160,PRJ103,Electrician,8.0,1,9.0,Worked late
2025-06-20,01159,Worker_160,PRJ103,Electrician,8.0,1,9.0,Training
2025-06-09,01160,Worker_161,PRJ101,Carpenter,8.0,1,9.0,Minor equipment issue
2025-06-10,01160,Worker_161,PRJ101,Carpenter,7.5,0,7.5,Worked late
2025-06-11,01160,Worker_161,PRJ101,Carpenter,8.0,0,8.0,Training
2025-06-12,01160,Worker_161,PRJ101,Carpenter,8.0,0,8.0,Minor equipment issue
2025-06-13,01160,Worker_161,PRJ101,Carpenter,8.0,0,8.0,
2025-06-16,01160,Worker_161,PRJ101,Carpenter,7.5,0,7.5,Minor equipment issue
2025-06-17,01160,Worker_161,PRJ101,Carpenter,9.0,0,9.0,Normal day
2025-06-18,01160,Worker_161,PRJ101,Carpenter,6.0,0,6.0,
2025-06-19,01160,Worker_161,PRJ101,Carpenter,8.0,1,9.0,Worked late
2025-06-20,01160,Worker_161,PRJ101,Carpenter,8.0,1,9.0,Worked late
2025-06-09,01161,Worker_162,PRJ102,Welder,8.0,0,8.0,Worked late
2025-06-10,01161,Worker_162,PRJ102,Welder,7.5,0,7.5,Minor equipment issue
2025-06-11,01161,Worker_162,PRJ102,Welder,7.5,0,7.5,Training
2025-06-12,01161,Worker_162,PRJ102,Welder,6.0,0,6.0,Left early
2025-06-13,01161,Worker_162,PRJ102,Welder,8.0,0,8.0,Training
2025-06-16,01161,Worker_162,PRJ102,Welder,7.5,0,7.5,Worked late
2025-06-17,01161,Worker_162,PRJ102,Welder,6.0,0,6.0,Minor equipment issue
2025-06-18,01161,Worker_162,PRJ102,Welder,6.0,0,6.0,Minor equipment issue
2025-06-19,01161,Worker_162,PRJ102,Welder,9.0,2,11.0,Training
2025-06-20,01161,Worker_162,PRJ102,Welder,8.0,1,9.0,Worked late
2025-06-09,01162,Worker_163,PRJ102,Carpenter,7.5,0,7.5,Training
2025-06-10,01162,Worker_163,PRJ102,Carpenter,8.0,0,8.0,Training
2025-06-11,01162,Worker_163,PRJ102,Carpenter,8.0,2,10.0,Worked late
2025-06-12,01162,Worker_163,PRJ102,Carpenter,8.0,0,8.0,Left early
2025-06-13,01162,Worker_163,PRJ102,Carpenter,8.0,1,9.0,
2025-06-16,01162,Worker_163,PRJ102,Carpenter,8.0,1,9.0,Training
2025-06-17,01162,Worker_163,PRJ102,Carpenter,8.0,1,9.0,
2025-06-18,01162,Worker_163,PRJ102,Carpenter,8.0,2,10.0,Minor equipment issue
2025-06-19,01162,Worker_163,PRJ102,Carpenter,6.0,0,6.0,Training
2025-06-20,01162,Worker_163,PRJ102,Carpenter,9.0,1,10.0,Completed assigned task
2025-06-09,01163,Worker_164,PRJ100,Electrician,8.0,1,9.0,Completed assigned task
2025-06-10,01163,Worker_164,PRJ100,Electrician,6.0,0,6.0,Left early
2025-06-11,01163,Worker_164,PRJ100,Electrician,9.0,0,9.0,
2025-06-12,01163,Worker_164,PRJ100,Electrician,7.5,0,7.5,
2025-06-13,01163,Worker_164,PRJ100,Electrician,6.0,0,6.0,
2025-06-16,01163,Worker_164,PRJ100,Electrician,7.5,0,7.5,Left early
2025-06-17,01163,Worker_164,PRJ100,Electrician,7.5,0,7.5,
2025-06-18,01163,Worker_164,PRJ100,Electrician,9.0,0,9.0,Training
2025-06-19,01163,Worker_164,PRJ100,Electrician,6.0,0,6.0,Completed assigned task
2025-06-20,01163,Worker_164,PRJ100,Electrician,6.0,0,6.0,Completed assigned task
2025-06-09,01164,Worker_165,PRJ104,Electrician,8.0,1,9.0,
2025-06-10,01164,Worker_165,PRJ104,Electrician,8.0,1,9.0,Normal day
2025-06-11,01164,Worker_165,PRJ104,Electrician,8.0,0,8.0,Completed assigned task
2025-06-12,01164,Worker_165,PRJ104,Electrician,8.0,1,9.0,Worked late
2025-06-13,01164,Worker_165,PRJ104,Electrician,7.5,0,7.5,Completed assigned task
2025-06-16,01164,Worker_165,PRJ104,Electrician,8.0,2,10.0,Left early
2025-06-17,01164,Worker_165,PRJ104,Electrician,9.0,2,11.0,Left early
2025-06-18,01164,Worker_165,PRJ104,Electrician,8.0,0,8.0,Normal day
2025-06-19,01164,Worker_165,PRJ104,Electrician,6.0,0,6.0,
2025-06-20,01164,Worker_165,PRJ104,Electrician,9.0,2,11.0,Minor equipment issue
2025-06-09,01165,Worker_166,PRJ104,Welder,7.5,0,7.5,Completed assigned task
2025-06-10,01165,Worker_166,PRJ104,Welder,7.5,0,7.5,Left early
2025-06-11,01165,Worker_166,PRJ104,Welder,8.0,1,9.0,
2025-06-12,01165,Worker_166,PRJ104,Welder,9.0,1,10.0,Completed assigned task
2025-06-13,01165,Worker_166,PRJ104,Welder,7.5,0,7.5,Training
2025-06-16,01165,Worker_166,PRJ104,Welder,8.0,0,8.0,Worked late
2025-06-17,01165,Worker_166,PRJ104,Welder,6.0,0,6.0,Minor equipment issue
2025-06-18,01165,Worker_166,PRJ104,Welder,8.0,1,9.0,Left early
2025-06-19,01165,Worker_166,PRJ104,Welder,9.0,0,9.0,Completed assigned task
2025-06-20,01165,Worker_166,PRJ104,Welder,8.0,0,8.0,Worked late
2025-06-09,01166,Worker_167,PRJ104,Laborer,8.0,2,10.0,Left early
2025-06-10,01166,Worker_167,PRJ104,Laborer,8.0,0,8.0,Worked late
2025-06-11,01166,Worker_167,PRJ104,Laborer,9.0,0,9.0,Minor equipment issue
2025-06-12,01166,Worker_167,PRJ104,Laborer,8.0,0,8.0,Minor equipment issue
2025-06-13,01166,Worker_167,PRJ104,Laborer,8.0,0,8.0,Completed assigned task
2025-06-16,01166,Worker_167,PRJ104,Laborer,8.0,0,8.0,Worked late
2025-06-17,01166,Worker_167,PRJ104,Laborer,6.0,0,6.0,Minor equipment issue
2025-06-18,01166,Worker_167,PRJ104,Laborer,8.0,0,8.0,
2025-06-19,01166,Worker_167,PRJ104,Laborer,9.0,0,9.0,Normal day
2025-06-20,01166,Worker_167,PRJ104,Laborer,8.0,0,8.0,Training
2025-06-09,01167,Worker_168,PRJ100,Electrician,7.5,0,7.5,Left early
2025-06-10,01167,Worker_168,PRJ100,Electrician,6.0,0,6.0,
2025-06-11,01167,Worker_168,PRJ100,Electrician,8.0,0,8.0,Completed assigned task
2025-06-12,01167,Worker_168,PRJ100,Electrician,8.0,1,9.0,Completed assigned task
2025-06-13,01167,Worker_168,PRJ100,Electrician,8.0,1,9.0,
2025-06-16,01167,Worker_168,PRJ100,Electrician,8.0,1,9.0,Minor equipment issue
2025-06-17,01167,Worker_168,PRJ100,Electrician,8.0,0,8.0,Completed assigned task
2025-06-18,01167,Worker_168,PRJ100,Electrician,8.0,0,8.0,Left early
2025-06-19,01167,Worker_168,PRJ100,Electrician,6.0,0,6.0,Worked late
2025-06-20,01167,Worker_168,PRJ100,Electrician,8.0,1,9.0,Training
2025-06-09,01168,Worker_169,PRJ101,Welder,7.5,0,7.5,
2025-06-10,01168,Worker_169,PRJ101,Welder,7.5,0,7.5,Normal day
2025-06-11,01168,Worker_169,PRJ101,Welder,8.0,0,8.0,Left early
2025-06-12,01168,Worker_169,PRJ101,Welder,9.0,0,9.0,Normal day
2025-06-13,01168,Worker_169,PRJ101,Welder,8.0,2,10.0,Worked late
2025-06-16,01168,Worker_169,PRJ101,Welder,8.0,0,8.0,Normal day
2025-06-17,01168,Worker_169,PRJ101,Welder,8.0,0,8.0,Training
2025-06-18,01168,Worker_169,PRJ101,Welder,7.5,0,7.5,Worked late
2025-06-19,01168,Worker_169,PRJ101,Welder,8.0,0,8.0,Left early
2025-06-20,01168,Worker_169,PRJ101,Welder,8.0,0,8.0,Left early
2025-06-09,01169,Worker_170,PRJ104,Carpenter,8.0,2,10.0,Normal day
2025-06-10,01169,Worker_170,PRJ104,Carpenter,8.0,0,8.0,Minor equipment issue
2025-06-11,01169,Worker_170,PRJ104,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-12,01169,Worker_170,PRJ104,Carpenter,8.0,1,9.0,Normal day
2025-06-13,01169,Worker_170,PRJ104,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-16,01169,Worker_170,PRJ104,Carpenter,8.0,2,10.0,Left early
2025-06-17,01169,Worker_170,PRJ104,Carpenter,8.0,0,8.0,Normal day
2025-06-18,01169,Worker_170,PRJ104,Carpenter,8.0,0,8.0,
2025-06-19,01169,Worker_170,PRJ104,Carpenter,7.5,0,7.5,Minor equipment issue
2025-06-20,01169,Worker_170,PRJ104,Carpenter,7.5,0,7.5,Left early
2025-06-09,01170,Worker_171,PRJ100,Welder,8.0,2,10.0,Normal day
2025-06-10,01170,Worker_171,PRJ100,Welder,6.0,0,6.0,Completed assigned task
2025-06-11,01170,Worker_171,PRJ100,Welder,8.0,2,10.0,Minor equipment issue
2025-06-12,01170,Worker_171,PRJ100,Welder,8.0,1,9.0,Minor equipment issue
2025-06-13,01170,Worker_171,PRJ100,Welder,8.0,0,8.0,
2025-06-16,01170,Worker_171,PRJ100,Welder,6.0,0,6.0,Training
2025-06-17,01170,Worker_171,PRJ100,Welder,9.0,0,9.0,Left early
2025-06-18,01170,Worker_171,PRJ100,Welder,8.0,2,10.0,Worked late
2025-06-19,01170,Worker_171,PRJ100,Welder,7.5,0,7.5,Completed assigned task
2025-06-20,01170,Worker_171,PRJ100,Welder,9.0,0,9.0,Worked late
2025-06-09,01171,Worker_172,PRJ100,Carpenter,8.0,1,9.0,Normal day
2025-06-10,01171,Worker_172,PRJ100,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-11,01171,Worker_172,PRJ100,Carpenter,9.0,0,9.0,Completed assigned task
2025-06-12,01171,Worker_172,PRJ100,Carpenter,8.0,2,10.0,Worked late
2025-06-13,01171,Worker_172,PRJ100,Carpenter,7.5,0,7.5,Left early
2025-06-16,01171,Worker_172,PRJ100,Carpenter,8.0,2,10.0,Training
2025-06-17,01171,Worker_172,PRJ100,Carpenter,6.0,0,6.0,Worked late
2025-06-18,01171,Worker_172,PRJ100,Carpenter,8.0,2,10.0,Completed assigned task
2025-06-19,01171,Worker_172,PRJ100,Carpenter,6.0,0,6.0,Worked late
2025-06-20,01171,Worker_172,PRJ100,Carpenter,7.5,0,7.5,Normal day
2025-06-09,01172,Worker_173,PRJ102,Carpenter,8.0,0,8.0,Worked late
2025-06-10,01172,Worker_173,PRJ102,Carpenter,6.0,0,6.0,Minor equipment issue
2025-06-11,01172,Worker_173,PRJ102,Carpenter,8.0,0,8.0,Training
2025-06-12,01172,Worker_173,PRJ102,Carpenter,7.5,0,7.5,Left early
2025-06-13,01172,Worker_173,PRJ102,Carpenter,9.0,1,10.0,Training
2025-06-16,01172,Worker_173,PRJ102,Carpenter,6.0,0,6.0,
2025-06-17,01172,Worker_173,PRJ102,Carpenter,8.0,2,10.0,Left early
2025-06-18,01172,Worker_173,PRJ102,Carpenter,8.0,0,8.0,Worked late
2025-06-19,01172,Worker_173,PRJ102,Carpenter,8.0,0,8.0,Worked late
2025-06-20,01172,Worker_173,PRJ102,Carpenter,6.0,0,6.0,Worked late
2025-06-09,01173,Worker_174,PRJ101,Welder,8.0,0,8.0,Worked late
2025-06-10,01173,Worker_174,PRJ101,Welder,7.5,0,7.5,Minor equipment issue
2025-06-11,01173,Worker_174,PRJ101,Welder,8.0,1,9.0,Minor equipment issue
2025-06-12,01173,Worker_174,PRJ101,Welder,8.0,2,10.0,Normal day
2025-06-13,01173,Worker_174,PRJ101,Welder,8.0,0,8.0,Training
2025-06-16,01173,Worker_174,PRJ101,Welder,7.5,0,7.5,Left early
2025-06-17,01173,Worker_174,PRJ101,Welder,8.0,0,8.0,Minor equipment issue
2025-06-18,01173,Worker_174,PRJ101,Welder,7.5,0,7.5,Worked late
2025-06-19,01173,Worker_174,PRJ101,Welder,8.0,0,8.0,Left early
2025-06-20,01173,Worker_174,PRJ101,Welder,9.0,1,10.0,Minor equipment issue
2025-06-09,01174,Worker_175,PRJ103,Electrician,7.5,0,7.5,Worked late
2025-06-10,01174,Worker_175,PRJ103,Electrician,7.5,0,7.5,Worked late
2025-06-11,01174,Worker_175,PRJ103,Electrician,8.0,1,9.0,Minor equipment issue
2025-06-12,01174,Worker_175,PRJ103,Electrician,6.0,0,6.0,Training
2025-06-13,01174,Worker_175,PRJ103,Electrician,6.0,0,6.0,Left early
2025-06-16,01174,Worker_175,PRJ103,Electrician,8.0,2,10.0,Minor equipment issue
2025-06-17,01174,Worker_175,PRJ103,Electrician,9.0,0,9.0,Minor equipment issue
2025-06-18,01174,Worker_175,PRJ103,Electrician,8.0,0,8.0,Training
2025-06-19,01174,Worker_175,PRJ103,Electrician,8.0,0,8.0,
2025-06-20,01174,Worker_175,PRJ103,Electrician,7.5,0,7.5,Completed assigned task
2025-06-09,01175,Worker_176,PRJ104,Plumber,8.0,0,8.0,Left early
2025-06-10,01175,Worker_176,PRJ104,Plumber,8.0,0,8.0,Minor equipment issue
2025-06-11,01175,Worker_176,PRJ104,Plumber,7.5,0,7.5,Normal day
2025-06-12,01175,Worker_176,PRJ104,Plumber,8.0,2,10.0,Worked late
2025-06-13,01175,Worker_176,PRJ104,Plumber,7.5,0,7.5,
2025-06-16,01175,Worker_176,PRJ104,Plumber,6.0,0,6.0,Normal day
2025-06-17,01175,Worker_176,PRJ104,Plumber,9.0,0,9.0,Completed assigned task
2025-06-18,01175,Worker_176,PRJ104,Plumber,7.5,0,7.5,Completed assigned task
2025-06-19,01175,Worker_176,PRJ104,Plumber,8.0,1,9.0,Minor equipment issue
2025-06-20,01175,Worker_176,PRJ104,Plumber,7.5,0,7.5,Normal day
2025-06-09,01176,Worker_177,PRJ102,Plumber,8.0,0,8.0,Completed assigned task
2025-06-10,01176,Worker_177,PRJ102,Plumber,7.5,0,7.5,Training
2025-06-11,01176,Worker_177,PRJ102,Plumber,8.0,0,8.0,Normal day
2025-06-12,01176,Worker_177,PRJ102,Plumber,8.0,0,8.0,
2025-06-13,01176,Worker_177,PRJ102,Plumber,8.0,0,8.0,Left early
2025-06-16,01176,Worker_177,PRJ102,Plumber,9.0,0,9.0,Training
2025-06-17,01176,Worker_177,PRJ102,Plumber,7.5,0,7.5,Left early
2025-06-18,01176,Worker_177,PRJ102,Plumber,8.0,2,10.0,Minor equipment issue
2025-06-19,01176,Worker_177,PRJ102,Plumber,6.0,0,6.0,Minor equipment issue
2025-06-20,01176,Worker_177,PRJ102,Plumber,6.0,0,6.0,Worked late
2025-06-09,01177,Worker_178,PRJ102,Welder,8.0,1,9.0,Left early
2025-06-10,01177,Worker_178,PRJ102,Welder,8.0,1,9.0,Training
2025-06-11,01177,Worker_178,PRJ102,Welder,7.5,0,7.5,Minor equipment issue
2025-06-12,01177,Worker_178,PRJ102,Welder,7.5,0,7.5,
2025-06-13,01177,Worker_178,PRJ102,Welder,8.0,0,8.0,Left early
2025-06-16,01177,Worker_178,PRJ102,Welder,7.5,0,7.5,Minor equipment issue
2025-06-17,01177,Worker_178,PRJ102,Welder,7.5,0,7.5,
2025-06-18,01177,Worker_178,PRJ102,Welder,9.0,0,9.0,Left early
2025-06-19,01177,Worker_178,PRJ102,Welder,6.0,0,6.0,Completed assigned task
2025-06-20,01177,Worker_178,PRJ102,Welder,7.5,0,7.5,Worked late
2025-06-09,01178,Worker_179,PRJ101,Carpenter,7.5,0,7.5,Left early
2025-06-10,01178,Worker_179,PRJ101,Carpenter,8.0,1,9.0,Completed assigned task
2025-06-11,01178,Worker_179,PRJ101,Carpenter,8.0,0,8.0,Training
2025-06-12,01178,Worker_179,PRJ101,Carpenter,6.0,0,6.0,Normal day
2025-06-13,01178,Worker_179,PRJ101,Carpenter,9.0,1,10.0,Normal day
2025-06-16,01178,Worker_179,PRJ101,Carpenter,8.0,1,9.0,Training
2025-06-17,01178,Worker_179,PRJ101,Carpenter,7.5,0,7.5,Minor equipment issue
2025-06-18,01178,Worker_179,PRJ101,Carpenter,8.0,0,8.0,Left early
2025-06-19,01178,Worker_179,PRJ101,Carpenter,8.0,1,9.0,
2025-06-20,01178,Worker_179,PRJ101,Carpenter,8.0,0,8.0,Left early
2025-06-09,01179,Worker_180,PRJ104,Laborer,8.0,2,10.0,Training
2025-06-10,01179,Worker_180,PRJ104,Laborer,7.5,0,7.5,Worked late
2025-06-11,01179,Worker_180,PRJ104,Laborer,8.0,0,8.0,
2025-06-12,01179,Worker_180,PRJ104,Laborer,6.0,0,6.0,Worked late
2025-06-13,01179,Worker_180,PRJ104,Laborer,8.0,1,9.0,
2025-06-16,01179,Worker_180,PRJ104,Laborer,6.0,0,6.0,Worked late
2025-06-17,01179,Worker_180,PRJ104,Laborer,7.5,0,7.5,Minor equipment issue
2025-06-18,01179,Worker_180,PRJ104,Laborer,7.5,0,7.5,Training
2025-06-19,01179,Worker_180,PRJ104,Laborer,6.0,0,6.0,Minor equipment issue
2025-06-20,01179,Worker_180,PRJ104,Laborer,9.0,2,11.0,Minor equipment issue
2025-06-09,01180,Worker_181,PRJ102,Carpenter,9.0,0,9.0,Worked late
2025-06-10,01180,Worker_181,PRJ102,Carpenter,7.5,0,7.5,Minor equipment issue
2025-06-11,01180,Worker_181,PRJ102,Carpenter,9.0,1,10.0,Normal day
2025-06-12,01180,Worker_181,PRJ102,Carpenter,7.5,0,7.5,Normal day
2025-06-13,01180,Worker_181,PRJ102,Carpenter,9.0,1,10.0,
2025-06-16,01180,Worker_181,PRJ102,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-17,01180,Worker_181,PRJ102,Carpenter,8.0,1,9.0,Normal day
2025-06-18,01180,Worker_181,PRJ102,Carpenter,8.0,1,9.0,Completed assigned task
2025-06-19,01180,Worker_181,PRJ102,Carpenter,8.0,0,8.0,Completed assigned task
2025-06-20,01180,Worker_181,PRJ102,Carpenter,8.0,0,8.0,
2025-06-09,01181,Worker_182,PRJ104,Laborer,8.0,0,8.0,
2025-06-10,01181,Worker_182,PRJ104,Laborer,9.0,2,11.0,Minor equipment issue
2025-06-11,01181,Worker_182,PRJ104,Laborer,6.0,0,6.0,Completed assigned task
2025-06-12,01181,Worker_182,PRJ104,Laborer,8.0,0,8.0,Worked late
2025-06-13,01181,Worker_182,PRJ104,Laborer,9.0,0,9.0,Training
2025-06-16,01181,Worker_182,PRJ104,Laborer,8.0,1,9.0,Training
2025-06-17,01181,Worker_182,PRJ104,Laborer,7.5,0,7.5,
2025-06-18,01181,Worker_182,PRJ104,Laborer,7.5,0,7.5,
2025-06-19,01181,Worker_182,PRJ104,Laborer,9.0,2,11.0,Completed assigned task
2025-06-20,01181,Worker_182,PRJ104,Laborer,8.0,2,10.0,
2025-06-09,01182,Worker_183,PRJ104,Laborer,7.5,0,7.5,Left early
2025-06-10,01182,Worker_183,PRJ104,Laborer,8.0,0,8.0,Normal day
2025-06-11,01182,Worker_183,PRJ104,Laborer,7.5,0,7.5,Left early
2025-06-12,01182,Worker_183,PRJ104,Laborer,8.0,2,10.0,Worked late
2025-06-13,01182,Worker_183,PRJ104,Laborer,9.0,0,9.0,Normal day
2025-06-16,01182,Worker_183,PRJ104,Laborer,9.0,0,9.0,Normal day
2025-06-17,01182,Worker_183,PRJ104,Laborer,6.0,0,6.0,Left early
2025-06-18,01182,Worker_183,PRJ104,Laborer,7.5,0,7.5,Left early
2025-06-19,01182,Worker_183,PRJ104,Laborer,6.0,0,6.0,Completed assigned task
2025-06-20,01182,Worker_183,PRJ104,Laborer,6.0,0,6.0,Completed assigned task
2025-06-09,01183,Worker_184,PRJ101,Laborer,8.0,0,8.0,Normal day
2025-06-10,01183,Worker_184,PRJ101,Laborer,6.0,0,6.0,Completed assigned task
2025-06-11,01183,Worker_184,PRJ101,Laborer,7.5,0,7.5,Normal day
2025-06-12,01183,Worker_184,PRJ101,Laborer,8.0,1,9.0,Completed assigned task
2025-06-13,01183,Worker_184,PRJ101,Laborer,6.0,0,6.0,Worked late
2025-06-16,01183,Worker_184,PRJ101,Laborer,8.0,2,10.0,Normal day
2025-06-17,01183,Worker_184,PRJ101,Laborer,8.0,1,9.0,Minor equipment issue
2025-06-18,01183,Worker_184,PRJ101,Laborer,8.0,2,10.0,Normal day
2025-06-19,01183,Worker_184,PRJ101,Laborer,8.0,2,10.0,Worked late
2025-06-20,01183,Worker_184,PRJ101,Laborer,8.0,0,8.0,Normal day
2025-06-09,01184,Worker_185,PRJ100,Plumber,8.0,1,9.0,
2025-06-10,01184,Worker_185,PRJ100,Plumber,8.0,0,8.0,Training
2025-06-11,01184,Worker_185,PRJ100,Plumber,9.0,1,10.0,Worked late
2025-06-12,01184,Worker_185,PRJ100,Plumber,6.0,0,6.0,Worked late
2025-06-13,01184,Worker_185,PRJ100,Plumber,8.0,1,9.0,Left early
2025-06-16,01184,Worker_185,PRJ100,Plumber,9.0,0,9.0,Left early
2025-06-17,01184,Worker_185,PRJ100,Plumber,9.0,2,11.0,Completed assigned task
2025-06-18,01184,Worker_185,PRJ100,Plumber,8.0,1,9.0,Left early
2025-06-19,01184,Worker_185,PRJ100,Plumber,9.0,0,9.0,
2025-06-20,01184,Worker_185,PRJ100,Plumber,7.5,0,7.5,Completed assigned task
2025-06-09,01185,Worker_186,PRJ100,Plumber,6.0,0,6.0,
2025-06-10,01185,Worker_186,PRJ100,Plumber,7.5,0,7.5,Completed assigned task
2025-06-11,01185,Worker_186,PRJ100,Plumber,9.0,2,11.0,Training
2025-06-12,01185,Worker_186,PRJ100,Plumber,8.0,0,8.0,
2025-06-13,01185,Worker_186,PRJ100,Plumber,7.5,0,7.5,Completed assigned task
2025-06-16,01185,Worker_186,PRJ100,Plumber,8.0,0,8.0,Minor equipment issue
2025-06-17,01185,Worker_186,PRJ100,Plumber,7.5,0,7.5,Worked late
2025-06-18,01185,Worker_186,PRJ100,Plumber,7.5,0,7.5,Normal day
2025-06-19,01185,Worker_186,PRJ100,Plumber,8.0,2,10.0,Training
2025-06-20,01185,Worker_186,PRJ100,Plumber,8.0,0,8.0,Training
2025-06-09,01186,Worker_187,PRJ102,Electrician,8.0,0,8.0,Left early
2025-06-10,01186,Worker_187,PRJ102,Electrician,8.0,0,8.0,
2025-06-11,01186,Worker_187,PRJ102,Electrician,8.0,0,8.0,Normal day
2025-06-12,01186,Worker_187,PRJ102,Electrician,7.5,0,7.5,Completed assigned task
2025-06-13,01186,Worker_187,PRJ102,Electrician,9.0,1,10.0,Normal day
2025-06-16,01186,Worker_187,PRJ102,Electrician,9.0,2,11.0,Normal day
2025-06-17,01186,Worker_187,PRJ102,Electrician,8.0,0,8.0,Minor equipment issue
2025-06-18,01186,Worker_187,PRJ102,Electrician,8.0,2,10.0,Minor equipment issue
2025-06-19,01186,Worker_187,PRJ102,Electrician,8.0,0,8.0,Worked late
2025-06-20,01186,Worker_187,PRJ102,Electrician,8.0,2,10.0,Training
